"Program","Location","DateEx","Species","Observed","Census","Banded","Repeats","Returns","PKS","DET","VisibleEx","Casual","Observed3","Observed4","NonStandardBanded","NonStandardRecaps","DailySpeciesTotal"
"MAPS2021","BIGR",6/6/2021 0:00:00,"RBGR",2,,,,2,,4,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"RBGU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"REVI",10,,2,,1,,12,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"RSHA",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"RTHU",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"RUGR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"RWBL",15,,,,,,15,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"SAVS",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"SOSP",8,,11,,,,14,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"SWSP",,,2,,,,2,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"TRES",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"TRFL",,,6,,2,,8,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"TUVU",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"VEER",5,,1,,1,,6,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"WBNU",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"WIFL",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"WISN",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"WITU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"WOTH",2,,2,,,,3,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"YBSA",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"YEWA",6,,5,,4,,11,,,,,,,
"MAPS2021","BIGR",6/6/2021 0:00:00,"YSFL",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"ALFL",6,,,,,,6,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"AMCR",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"AMGO",10,,3,,1,,13,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"AMKE",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"AMRO",6,,,,,,6,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"AMWO",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BAOR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BARS",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BAWW",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BBCU",2,,2,,,,4,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BCCH",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BDOW",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BLJA",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BOBO",13,,,,,,13,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BRTH",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BRWA",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"BTBW",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"CANG",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"CEDW",7,,4,,,,11,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"COGR",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"COYE",11,,7,,5,,18,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"CSWA",6,,2,,,,8,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"DOWO",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"EAKI",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"EAME",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"EATO",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"EUST",10,,,,,,10,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"FISP",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"GBHE",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"GCFL",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"GRCA",3,,1,1,1,,6,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"GRSP",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"HAWO",1,,2,,1,,4,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"KILL",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"MAWA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"NOCA",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"NOWA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"OVEN",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"PIWO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"RBGR",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"RBGU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"REVI",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"RWBL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"SAVS",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"SCTA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"SOSP",15,,10,1,1,,21,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"SWSP",3,,2,1,1,,5,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"TRFL",2,,,1,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"TUVU",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"VEER",5,,2,,3,,7,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"WAVI",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"WIFL",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"WOTH",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"YBCU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"YBSA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/16/2021 0:00:00,"YEWA",7,,4,1,2,,11,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"ALFL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"AMCR",10,,,,,,10,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"AMGO",5,,2,,,,7,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"AMRE",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"AMRO",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BAOR",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BARS",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BAWW",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BBCU",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BCCH",6,,4,,1,,9,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BDOW",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BHCO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BLJA",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BOBO",10,,,,,,10,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BRTH",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BRWA",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"BWWA",1,,1,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"CEDW",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"CHSP",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"CHSW",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"COGR",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"COYE",12,,9,3,,,21,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"CSWA",8,,2,1,,,10,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"DOWO",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"EAKI",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"EAME",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"EAPH",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"EATO",4,,1,,,,5,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"EAWP",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"EUST",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"FISP",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"GBHE",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"GCFL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"GRCA",4,,3,1,,,6,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"GRSP",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"GWWA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"HAWO",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"HOWR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"MALL",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"MODO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"NOCA",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"NOHA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"OVEN",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"PIWA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"PIWO",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"RBGR",3,,1,,,,4,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"RBGU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"RBNU",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"REVI",4,,3,,,,7,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"RSHA",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"RWBL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"SAVS",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"SCTA",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"SOSP",15,,2,2,,,17,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"SSHA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"SWSP",3,,1,,,,4,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"TRFL",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"TUVU",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"VEER",4,,1,2,1,,7,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"WAVI",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"WBNU",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"WIFL",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"WITU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"WOTH",2,,,1,,,3,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"YBSA",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"YEWA",7,,1,3,,,10,,,,,,,
"MAPS2021","BIGR",6/23/2021 0:00:00,"YSFL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"ALFL",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"AMCR",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"AMGO",10,,,,1,,10,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"AMRE",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"AMRO",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"AMWO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BAOR",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BARS",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BAWW",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BCCH",12,,19,1,,,30,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BHCO",,,1,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BLJA",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BOBO",13,,,,,,13,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BRTH",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"BWWA",,,,1,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"CEDW",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"CHSP",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"COGR",8,,,,,,8,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"COYE",15,,4,5,3,,19,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"CSWA",12,,6,1,,,15,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"DOWO",2,,2,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"EAKI",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"EATO",6,,,,,,6,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"EAWP",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"FISP",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"GCFL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"GRCA",6,,1,,2,,7,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"GRSP",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"GWWA",,,,,1,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"HAWO",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"HOWR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"LEFL",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"MODO",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"NAWA",,,1,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"NOCA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"OVEN",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"RBGR",6,,,,,,6,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"REVI",4,,1,,,,4,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"RSHA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"RTHU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"RWBL",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"SCTA",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"SOSP",12,,8,1,3,,18,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"SWSP",2,,1,,1,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"TRES",40,,,,,,40,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"TRFL",,,1,1,1,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"TUVU",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"VEER",5,,3,1,,,8,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"WBNU",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"WISN",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"WOTH",3,,,,1,,3,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"WTSP",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"YBSA",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"YEWA",3,,1,,,,4,,,,,,,
"MAPS2021","BIGR",7/4/2021 0:00:00,"YSFL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"ALFL",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"AMCR",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"AMGO",7,,1,,,,8,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"AMRE",1,,2,,,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"AMRO",5,,2,,,,7,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"AMWO",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BAOR",,,1,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BARS",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BAWW",,,1,,2,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BBCU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BCCH",6,,5,,,,8,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BHCO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BLJA",4,,1,,,,5,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BOBO",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"BRTH",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"CEDW",6,,,,,,6,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"COGR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"CORA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"COYE",6,,6,4,,,12,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"CSWA",2,,3,2,,,6,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"DCCO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"DOWO",3,,3,,,,6,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"EAKI",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"EAPH",,,1,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"EATO",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"EUST",4,,,,,,4,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"FISP",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"GRCA",5,,4,1,,,8,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"GRSP",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"GWWA",1,,1,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"HAWO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"KILL",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"MALL",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"MODO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"NOCA",1,,,,1,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"OVEN",3,,3,,,,5,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"RBGR",2,,1,,,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"REVI",6,,3,,,,8,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"RWBL",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"SAVS",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"SOSP",8,,5,,1,,11,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"SWSP",9,,5,2,,,12,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"TRES",12,,,,,,12,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"TRFL",,,2,1,1,,4,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"VEER",6,,5,1,,,9,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"WAVI",,,1,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"WITU",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"WOTH",3,,2,,,,5,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"YBSA",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"YEWA",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/12/2021 0:00:00,"YSFL",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"ALFL",12,,,,,,12,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"AMCR",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"AMGO",15,,,,,,15,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"AMRE",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"AMRO",13,,,,,,13,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"AMWO",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BAEA",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BAOR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BARS",13,,,,,,13,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BAWW",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BCCH",6,,2,,1,,7,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BDOW",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BLJA",4,,1,,,,5,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BOBO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BRTH",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"BWWA",1,,1,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"CEDW",8,,,1,,,9,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"COGR",10,,,,,,10,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"COYE",12,,2,2,1,,14,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"CSWA",3,,4,1,,,7,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"DOWO",5,,1,1,,,5,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"EAKI",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"EATO",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"FISP",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"GBHE",5,,,,,,5,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"GCFL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"GRCA",4,,7,1,,,10,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"GWWA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"HAWO",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"HOWR",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"KILL",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"MODO",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"NOCA",2,,,,,,2,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"NOHA",1,,,,,,1,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"OVEN",,,3,,,,3,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"PIWO",3,,,,,,3,,,,,,,
"MAPS2021","BIGR",7/22/2021 0:00:00,"RBGR",3,,2,,,,4,,,,,,,
