"IDDETNetHours","Program","Location","DateEx","NetID","NetHours"
32235,"FMMP2025","MBO",9/3/2025 0:00:00,"B3",5.00
32236,"FMMP2025","MBO",9/3/2025 0:00:00,"C1",5.00
32237,"FMMP2025","MBO",9/3/2025 0:00:00,"C2",5.00
32238,"FMMP2025","MBO",9/3/2025 0:00:00,"D1",5.00
32239,"FMMP2025","MBO",9/3/2025 0:00:00,"D2",5.00
32240,"FMMP2025","MBO",9/3/2025 0:00:00,"D3",5.00
32241,"FMMP2025","MBO",9/3/2025 0:00:00,"D4",5.00
32242,"FMMP2025","MBO",9/3/2025 0:00:00,"E1",5.00
32243,"FMMP2025","MBO",9/3/2025 0:00:00,"E2",5.00
32244,"FMMP2025","MBO",9/3/2025 0:00:00,"H1",5.00
32245,"FMMP2025","MBO",9/3/2025 0:00:00,"H2",5.00
32246,"FMMP2025","MBO",9/3/2025 0:00:00,"N1",5.00
32247,"FMMP2025","MBO",9/3/2025 0:00:00,"N3",5.00
32248,"FMMP2025","MBO",9/4/2025 0:00:00,"A1",5.00
32249,"FMMP2025","MBO",9/4/2025 0:00:00,"A2",5.00
32250,"FMMP2025","MBO",9/4/2025 0:00:00,"B2",5.00
32251,"FMMP2025","MBO",9/4/2025 0:00:00,"B3",5.00
32252,"FMMP2025","MBO",9/4/2025 0:00:00,"C1",5.00
32253,"FMMP2025","MBO",9/4/2025 0:00:00,"C2",5.00
32254,"FMMP2025","MBO",9/4/2025 0:00:00,"D1",5.00
32255,"FMMP2025","MBO",9/4/2025 0:00:00,"D2",5.00
32256,"FMMP2025","MBO",9/4/2025 0:00:00,"D3",5.00
32257,"FMMP2025","MBO",9/4/2025 0:00:00,"D4",5.00
32258,"FMMP2025","MBO",9/4/2025 0:00:00,"E1",5.00
32259,"FMMP2025","MBO",9/4/2025 0:00:00,"E2",5.00
32260,"FMMP2025","MBO",9/4/2025 0:00:00,"H1",5.00
32261,"FMMP2025","MBO",9/4/2025 0:00:00,"H2",5.00
32262,"FMMP2025","MBO",9/4/2025 0:00:00,"N1",5.00
32263,"FMMP2025","MBO",9/4/2025 0:00:00,"N3",5.00
32264,"FMMP2025","MBO",9/5/2025 0:00:00,"A1",5.00
32265,"FMMP2025","MBO",9/5/2025 0:00:00,"A2",5.00
32266,"FMMP2025","MBO",9/5/2025 0:00:00,"B2",5.00
32267,"FMMP2025","MBO",9/5/2025 0:00:00,"B3",5.00
32268,"FMMP2025","MBO",9/5/2025 0:00:00,"C1",5.00
32269,"FMMP2025","MBO",9/5/2025 0:00:00,"C2",5.00
32270,"FMMP2025","MBO",9/5/2025 0:00:00,"D1",5.00
32271,"FMMP2025","MBO",9/5/2025 0:00:00,"D2",5.00
32272,"FMMP2025","MBO",9/5/2025 0:00:00,"D3",5.00
32273,"FMMP2025","MBO",9/5/2025 0:00:00,"D4",5.00
32274,"FMMP2025","MBO",9/5/2025 0:00:00,"E1",5.00
32275,"FMMP2025","MBO",9/5/2025 0:00:00,"E2",5.00
32276,"FMMP2025","MBO",9/5/2025 0:00:00,"H1",5.00
32277,"FMMP2025","MBO",9/5/2025 0:00:00,"H2",5.00
32278,"FMMP2025","MBO",9/5/2025 0:00:00,"N1",5.00
32279,"FMMP2025","MBO",9/5/2025 0:00:00,"N3",5.00
32280,"FMMP2025","MBO",9/6/2025 0:00:00,"A1",5.00
32281,"FMMP2025","MBO",9/6/2025 0:00:00,"A2",5.00
32282,"FMMP2025","MBO",9/6/2025 0:00:00,"B2",5.00
32283,"FMMP2025","MBO",9/6/2025 0:00:00,"B3",5.00
32284,"FMMP2025","MBO",9/6/2025 0:00:00,"C1",5.00
32285,"FMMP2025","MBO",9/6/2025 0:00:00,"C2",5.00
32286,"FMMP2025","MBO",9/6/2025 0:00:00,"D1",5.00
32287,"FMMP2025","MBO",9/6/2025 0:00:00,"D2",5.00
32288,"FMMP2025","MBO",9/6/2025 0:00:00,"D3",5.00
32289,"FMMP2025","MBO",9/6/2025 0:00:00,"D4",5.00
32290,"FMMP2025","MBO",9/6/2025 0:00:00,"E1",5.00
32291,"FMMP2025","MBO",9/6/2025 0:00:00,"E2",5.00
32292,"FMMP2025","MBO",9/6/2025 0:00:00,"H1",5.00
32293,"FMMP2025","MBO",9/6/2025 0:00:00,"H2",5.00
32294,"FMMP2025","MBO",9/6/2025 0:00:00,"N1",5.00
32295,"FMMP2025","MBO",9/6/2025 0:00:00,"N3",5.00
32296,"FMMP2025","MBO",9/7/2025 0:00:00,"A1",5.00
32297,"FMMP2025","MBO",9/7/2025 0:00:00,"A2",5.00
32298,"FMMP2025","MBO",9/7/2025 0:00:00,"B2",5.00
32299,"FMMP2025","MBO",9/7/2025 0:00:00,"B3",5.00
32300,"FMMP2025","MBO",9/7/2025 0:00:00,"C1",5.00
32301,"FMMP2025","MBO",9/7/2025 0:00:00,"C2",5.00
32302,"FMMP2025","MBO",9/7/2025 0:00:00,"D1",5.00
32303,"FMMP2025","MBO",9/7/2025 0:00:00,"D2",5.00
32304,"FMMP2025","MBO",9/7/2025 0:00:00,"D3",5.00
32305,"FMMP2025","MBO",9/7/2025 0:00:00,"D4",5.00
32306,"FMMP2025","MBO",9/7/2025 0:00:00,"E1",5.00
32307,"FMMP2025","MBO",9/7/2025 0:00:00,"E2",5.00
32308,"FMMP2025","MBO",9/7/2025 0:00:00,"H1",5.00
32309,"FMMP2025","MBO",9/7/2025 0:00:00,"H2",5.00
32310,"FMMP2025","MBO",9/7/2025 0:00:00,"N1",5.00
32311,"FMMP2025","MBO",9/7/2025 0:00:00,"N3",5.00
32312,"FMMP2025","MBO",9/8/2025 0:00:00,"A1",5.00
32313,"FMMP2025","MBO",9/8/2025 0:00:00,"A2",5.00
32314,"FMMP2025","MBO",9/8/2025 0:00:00,"B2",5.00
32315,"FMMP2025","MBO",9/8/2025 0:00:00,"B3",5.00
32316,"FMMP2025","MBO",9/8/2025 0:00:00,"C1",5.00
32317,"FMMP2025","MBO",9/8/2025 0:00:00,"C2",5.00
32318,"FMMP2025","MBO",9/8/2025 0:00:00,"D1",5.00
32319,"FMMP2025","MBO",9/8/2025 0:00:00,"D2",5.00
32320,"FMMP2025","MBO",9/8/2025 0:00:00,"D3",5.00
32321,"FMMP2025","MBO",9/8/2025 0:00:00,"D4",5.00
32322,"FMMP2025","MBO",9/8/2025 0:00:00,"E1",5.00
32323,"FMMP2025","MBO",9/8/2025 0:00:00,"E2",5.00
32324,"FMMP2025","MBO",9/8/2025 0:00:00,"H1",5.00
32325,"FMMP2025","MBO",9/8/2025 0:00:00,"H2",5.00
32326,"FMMP2025","MBO",9/8/2025 0:00:00,"N1",5.00
32327,"FMMP2025","MBO",9/8/2025 0:00:00,"N3",5.00
32328,"FMMP2025","MBO",9/9/2025 0:00:00,"A1",5.00
32329,"FMMP2025","MBO",9/9/2025 0:00:00,"A2",5.00
32330,"FMMP2025","MBO",9/9/2025 0:00:00,"B2",5.00
32331,"FMMP2025","MBO",9/9/2025 0:00:00,"B3",5.00
32332,"FMMP2025","MBO",9/9/2025 0:00:00,"C1",5.00
32333,"FMMP2025","MBO",9/9/2025 0:00:00,"C2",5.00
32334,"FMMP2025","MBO",9/9/2025 0:00:00,"D1",5.00
32335,"FMMP2025","MBO",9/9/2025 0:00:00,"D2",5.00
32336,"FMMP2025","MBO",9/9/2025 0:00:00,"D3",5.00
32337,"FMMP2025","MBO",9/9/2025 0:00:00,"D4",5.00
32338,"FMMP2025","MBO",9/9/2025 0:00:00,"E1",5.00
32339,"FMMP2025","MBO",9/9/2025 0:00:00,"E2",5.00
32340,"FMMP2025","MBO",9/9/2025 0:00:00,"H1",5.00
32341,"FMMP2025","MBO",9/9/2025 0:00:00,"H2",5.00
32342,"FMMP2025","MBO",9/9/2025 0:00:00,"N1",5.00
32343,"FMMP2025","MBO",9/9/2025 0:00:00,"N3",5.00
32344,"FMMP2025","MBO",9/10/2025 0:00:00,"A1",5.00
32345,"FMMP2025","MBO",9/10/2025 0:00:00,"A2",5.00
32346,"FMMP2025","MBO",9/10/2025 0:00:00,"B2",5.00
32347,"FMMP2025","MBO",9/10/2025 0:00:00,"B3",5.00
32348,"FMMP2025","MBO",9/10/2025 0:00:00,"C1",5.00
32349,"FMMP2025","MBO",9/10/2025 0:00:00,"C2",5.00
32350,"FMMP2025","MBO",9/10/2025 0:00:00,"D1",5.00
32351,"FMMP2025","MBO",9/10/2025 0:00:00,"D2",5.00
32352,"FMMP2025","MBO",9/10/2025 0:00:00,"D3",5.00
32353,"FMMP2025","MBO",9/10/2025 0:00:00,"D4",5.00
32354,"FMMP2025","MBO",9/10/2025 0:00:00,"E1",5.00
32355,"FMMP2025","MBO",9/10/2025 0:00:00,"E2",5.00
32356,"FMMP2025","MBO",9/10/2025 0:00:00,"H1",5.00
32357,"FMMP2025","MBO",9/10/2025 0:00:00,"H2",5.00
32358,"FMMP2025","MBO",9/10/2025 0:00:00,"N1",5.00
32359,"FMMP2025","MBO",9/10/2025 0:00:00,"N3",5.00
32360,"FMMP2025","MBO",9/11/2025 0:00:00,"A1",5.00
32361,"FMMP2025","MBO",9/11/2025 0:00:00,"A2",5.00
32362,"FMMP2025","MBO",9/11/2025 0:00:00,"B2",5.00
32363,"FMMP2025","MBO",9/11/2025 0:00:00,"B3",5.00
32364,"FMMP2025","MBO",9/11/2025 0:00:00,"C1",5.00
32365,"FMMP2025","MBO",9/11/2025 0:00:00,"C2",5.00
32366,"FMMP2025","MBO",9/11/2025 0:00:00,"D1",5.00
32367,"FMMP2025","MBO",9/11/2025 0:00:00,"D2",5.00
32368,"FMMP2025","MBO",9/11/2025 0:00:00,"D3",5.00
32369,"FMMP2025","MBO",9/11/2025 0:00:00,"D4",5.00
32370,"FMMP2025","MBO",9/11/2025 0:00:00,"E1",5.00
32371,"FMMP2025","MBO",9/11/2025 0:00:00,"E2",5.00
32372,"FMMP2025","MBO",9/11/2025 0:00:00,"H1",5.00
32373,"FMMP2025","MBO",9/11/2025 0:00:00,"H2",5.00
32374,"FMMP2025","MBO",9/11/2025 0:00:00,"N1",5.00
32375,"FMMP2025","MBO",9/11/2025 0:00:00,"N3",5.00
32376,"FMMP2025","MBO",9/12/2025 0:00:00,"A1",5.00
32377,"FMMP2025","MBO",9/12/2025 0:00:00,"A2",5.00
32378,"FMMP2025","MBO",9/12/2025 0:00:00,"B2",5.00
32379,"FMMP2025","MBO",9/12/2025 0:00:00,"B3",5.00
32380,"FMMP2025","MBO",9/12/2025 0:00:00,"C1",5.00
32381,"FMMP2025","MBO",9/12/2025 0:00:00,"C2",5.00
32382,"FMMP2025","MBO",9/12/2025 0:00:00,"D1",5.00
32383,"FMMP2025","MBO",9/12/2025 0:00:00,"D2",5.00
32384,"FMMP2025","MBO",9/12/2025 0:00:00,"D3",5.00
32385,"FMMP2025","MBO",9/12/2025 0:00:00,"D4",5.00
32386,"FMMP2025","MBO",9/12/2025 0:00:00,"E1",5.00
32387,"FMMP2025","MBO",9/12/2025 0:00:00,"E2",5.00
32388,"FMMP2025","MBO",9/12/2025 0:00:00,"H1",5.00
32389,"FMMP2025","MBO",9/12/2025 0:00:00,"H2",5.00
32390,"FMMP2025","MBO",9/12/2025 0:00:00,"N1",5.00
32391,"FMMP2025","MBO",9/12/2025 0:00:00,"N3",5.00
32392,"FMMP2025","MBO",9/13/2025 0:00:00,"A1",5.00
32393,"FMMP2025","MBO",9/13/2025 0:00:00,"A2",5.00
32394,"FMMP2025","MBO",9/13/2025 0:00:00,"B2",5.00
32395,"FMMP2025","MBO",9/13/2025 0:00:00,"B3",5.00
32396,"FMMP2025","MBO",9/13/2025 0:00:00,"C1",5.00
32397,"FMMP2025","MBO",9/13/2025 0:00:00,"C2",5.00
32398,"FMMP2025","MBO",9/13/2025 0:00:00,"D1",5.00
32399,"FMMP2025","MBO",9/13/2025 0:00:00,"D2",5.00
32400,"FMMP2025","MBO",9/13/2025 0:00:00,"D3",5.00
32401,"FMMP2025","MBO",9/13/2025 0:00:00,"D4",5.00
32402,"FMMP2025","MBO",9/13/2025 0:00:00,"E1",5.00
32403,"FMMP2025","MBO",9/13/2025 0:00:00,"E2",5.00
32404,"FMMP2025","MBO",9/13/2025 0:00:00,"H1",5.00
32405,"FMMP2025","MBO",9/13/2025 0:00:00,"H2",5.00
32406,"FMMP2025","MBO",9/13/2025 0:00:00,"N1",5.00
32407,"FMMP2025","MBO",9/13/2025 0:00:00,"N3",5.00
32408,"FMMP2025","MBO",9/14/2025 0:00:00,"A1",5.00
32409,"FMMP2025","MBO",9/14/2025 0:00:00,"A2",5.00
32410,"FMMP2025","MBO",9/14/2025 0:00:00,"B2",5.00
32411,"FMMP2025","MBO",9/14/2025 0:00:00,"B3",5.00
32412,"FMMP2025","MBO",9/14/2025 0:00:00,"C1",5.00
32413,"FMMP2025","MBO",9/14/2025 0:00:00,"C2",5.00
32414,"FMMP2025","MBO",9/14/2025 0:00:00,"D1",5.00
32415,"FMMP2025","MBO",9/14/2025 0:00:00,"D2",5.00
32416,"FMMP2025","MBO",9/14/2025 0:00:00,"D3",5.00
32417,"FMMP2025","MBO",9/14/2025 0:00:00,"D4",5.00
32418,"FMMP2025","MBO",9/14/2025 0:00:00,"E1",5.00
32419,"FMMP2025","MBO",9/14/2025 0:00:00,"E2",5.00
32420,"FMMP2025","MBO",9/14/2025 0:00:00,"H1",5.00
32421,"FMMP2025","MBO",9/14/2025 0:00:00,"H2",5.00
32422,"FMMP2025","MBO",9/14/2025 0:00:00,"N1",5.00
32423,"FMMP2025","MBO",9/14/2025 0:00:00,"N3",5.00
32424,"FMMP2025","MBO",9/15/2025 0:00:00,"A1",5.00
32425,"FMMP2025","MBO",9/15/2025 0:00:00,"A2",5.00
32426,"FMMP2025","MBO",9/15/2025 0:00:00,"B2",5.00
32427,"FMMP2025","MBO",9/15/2025 0:00:00,"B3",5.00
32428,"FMMP2025","MBO",9/15/2025 0:00:00,"C1",5.00
32429,"FMMP2025","MBO",9/15/2025 0:00:00,"C2",5.00
32430,"FMMP2025","MBO",9/15/2025 0:00:00,"D1",5.00
32431,"FMMP2025","MBO",9/15/2025 0:00:00,"D2",5.00
32432,"FMMP2025","MBO",9/15/2025 0:00:00,"D3",5.00
32433,"FMMP2025","MBO",9/15/2025 0:00:00,"D4",5.00
32434,"FMMP2025","MBO",9/15/2025 0:00:00,"E1",5.00
32435,"FMMP2025","MBO",9/15/2025 0:00:00,"E2",5.00
32436,"FMMP2025","MBO",9/15/2025 0:00:00,"H1",5.00
32437,"FMMP2025","MBO",9/15/2025 0:00:00,"H2",5.00
32438,"FMMP2025","MBO",9/15/2025 0:00:00,"N1",5.00
32439,"FMMP2025","MBO",9/15/2025 0:00:00,"N3",5.00
32440,"FMMP2025","MBO",9/16/2025 0:00:00,"A1",5.00
32441,"FMMP2025","MBO",9/16/2025 0:00:00,"A2",5.00
32442,"FMMP2025","MBO",9/16/2025 0:00:00,"B2",5.00
32443,"FMMP2025","MBO",9/16/2025 0:00:00,"B3",5.00
32444,"FMMP2025","MBO",9/16/2025 0:00:00,"C1",5.00
32445,"FMMP2025","MBO",9/16/2025 0:00:00,"C2",5.00
32446,"FMMP2025","MBO",9/16/2025 0:00:00,"D1",5.00
32447,"FMMP2025","MBO",9/16/2025 0:00:00,"D2",5.00
32448,"FMMP2025","MBO",9/16/2025 0:00:00,"D3",5.00
32449,"FMMP2025","MBO",9/16/2025 0:00:00,"D4",5.00
32450,"FMMP2025","MBO",9/16/2025 0:00:00,"E1",5.00
32451,"FMMP2025","MBO",9/16/2025 0:00:00,"E2",5.00
32452,"FMMP2025","MBO",9/16/2025 0:00:00,"H1",5.00
32453,"FMMP2025","MBO",9/16/2025 0:00:00,"H2",5.00
32454,"FMMP2025","MBO",9/16/2025 0:00:00,"N1",5.00
32455,"FMMP2025","MBO",9/16/2025 0:00:00,"N3",5.00
32456,"FMMP2025","MBO",9/17/2025 0:00:00,"A1",5.00
32457,"FMMP2025","MBO",9/17/2025 0:00:00,"A2",5.00
32458,"FMMP2025","MBO",9/17/2025 0:00:00,"B2",5.00
32459,"FMMP2025","MBO",9/17/2025 0:00:00,"B3",5.00
32460,"FMMP2025","MBO",9/17/2025 0:00:00,"C1",5.00
32461,"FMMP2025","MBO",9/17/2025 0:00:00,"C2",5.00
32462,"FMMP2025","MBO",9/17/2025 0:00:00,"D1",5.00
32463,"FMMP2025","MBO",9/17/2025 0:00:00,"D2",5.00
32464,"FMMP2025","MBO",9/17/2025 0:00:00,"D3",5.00
32465,"FMMP2025","MBO",9/17/2025 0:00:00,"D4",5.00
32466,"FMMP2025","MBO",9/17/2025 0:00:00,"E1",5.00
32467,"FMMP2025","MBO",9/17/2025 0:00:00,"E2",5.00
32468,"FMMP2025","MBO",9/17/2025 0:00:00,"H1",5.00
32469,"FMMP2025","MBO",9/17/2025 0:00:00,"H2",5.00
32470,"FMMP2025","MBO",9/17/2025 0:00:00,"N1",5.00
32471,"FMMP2025","MBO",9/17/2025 0:00:00,"N3",5.00
32472,"FMMP2025","MBO",9/18/2025 0:00:00,"A1",5.00
32473,"FMMP2025","MBO",9/18/2025 0:00:00,"A2",5.00
32474,"FMMP2025","MBO",9/18/2025 0:00:00,"B2",5.00
32475,"FMMP2025","MBO",9/18/2025 0:00:00,"B3",5.00
32476,"FMMP2025","MBO",9/18/2025 0:00:00,"C1",5.00
32477,"FMMP2025","MBO",9/18/2025 0:00:00,"C2",5.00
32478,"FMMP2025","MBO",9/18/2025 0:00:00,"D1",5.00
32479,"FMMP2025","MBO",9/18/2025 0:00:00,"D2",5.00
32480,"FMMP2025","MBO",9/18/2025 0:00:00,"D3",5.00
32481,"FMMP2025","MBO",9/18/2025 0:00:00,"D4",5.00
32482,"FMMP2025","MBO",9/18/2025 0:00:00,"E1",5.00
32483,"FMMP2025","MBO",9/18/2025 0:00:00,"E2",5.00
32484,"FMMP2025","MBO",9/18/2025 0:00:00,"H1",5.00
32485,"FMMP2025","MBO",9/18/2025 0:00:00,"H2",5.00
32486,"FMMP2025","MBO",9/18/2025 0:00:00,"N1",5.00
32487,"FMMP2025","MBO",9/18/2025 0:00:00,"N3",5.00
32488,"FMMP2025","MBO",9/19/2025 0:00:00,"A1",5.00
32489,"FMMP2025","MBO",9/19/2025 0:00:00,"A2",5.00
32490,"FMMP2025","MBO",9/19/2025 0:00:00,"B2",5.00
32491,"FMMP2025","MBO",9/19/2025 0:00:00,"B3",5.00
32492,"FMMP2025","MBO",9/19/2025 0:00:00,"C1",5.00
32493,"FMMP2025","MBO",9/19/2025 0:00:00,"C2",5.00
32494,"FMMP2025","MBO",9/19/2025 0:00:00,"D1",5.00
32495,"FMMP2025","MBO",9/19/2025 0:00:00,"D2",5.00
32496,"FMMP2025","MBO",9/19/2025 0:00:00,"D3",5.00
32497,"FMMP2025","MBO",9/19/2025 0:00:00,"D4",5.00
32498,"FMMP2025","MBO",9/19/2025 0:00:00,"E1",5.00
32499,"FMMP2025","MBO",9/19/2025 0:00:00,"E2",5.00
32500,"FMMP2025","MBO",9/19/2025 0:00:00,"H1",5.00
32501,"FMMP2025","MBO",9/19/2025 0:00:00,"H2",5.00
32502,"FMMP2025","MBO",9/19/2025 0:00:00,"N1",5.00
32503,"FMMP2025","MBO",9/19/2025 0:00:00,"N3",5.00
32504,"FMMP2025","MBO",9/20/2025 0:00:00,"A1",5.00
32505,"FMMP2025","MBO",9/20/2025 0:00:00,"A2",5.00
32506,"FMMP2025","MBO",9/20/2025 0:00:00,"B2",5.00
32507,"FMMP2025","MBO",9/20/2025 0:00:00,"B3",5.00
32508,"FMMP2025","MBO",9/20/2025 0:00:00,"C1",5.00
32509,"FMMP2025","MBO",9/20/2025 0:00:00,"C2",5.00
32510,"FMMP2025","MBO",9/20/2025 0:00:00,"D1",5.00
32511,"FMMP2025","MBO",9/20/2025 0:00:00,"D2",5.00
32512,"FMMP2025","MBO",9/20/2025 0:00:00,"D3",5.00
32513,"FMMP2025","MBO",9/20/2025 0:00:00,"D4",5.00
32514,"FMMP2025","MBO",9/20/2025 0:00:00,"E1",5.00
32515,"FMMP2025","MBO",9/20/2025 0:00:00,"E2",5.00
32516,"FMMP2025","MBO",9/20/2025 0:00:00,"H1",5.00
32517,"FMMP2025","MBO",9/20/2025 0:00:00,"H2",5.00
32518,"FMMP2025","MBO",9/20/2025 0:00:00,"N1",5.00
32519,"FMMP2025","MBO",9/20/2025 0:00:00,"N3",5.00
32520,"FMMP2025","MBO",9/21/2025 0:00:00,"A1",5.00
32521,"FMMP2025","MBO",9/21/2025 0:00:00,"A2",5.00
32522,"FMMP2025","MBO",9/21/2025 0:00:00,"B2",5.00
32523,"FMMP2025","MBO",9/21/2025 0:00:00,"B3",5.00
32524,"FMMP2025","MBO",9/21/2025 0:00:00,"C1",5.00
32525,"FMMP2025","MBO",9/21/2025 0:00:00,"C2",5.00
32526,"FMMP2025","MBO",9/21/2025 0:00:00,"D1",5.00
32527,"FMMP2025","MBO",9/21/2025 0:00:00,"D2",5.00
32528,"FMMP2025","MBO",9/21/2025 0:00:00,"D3",5.00
32529,"FMMP2025","MBO",9/21/2025 0:00:00,"D4",5.00
32530,"FMMP2025","MBO",9/21/2025 0:00:00,"E1",5.00
32531,"FMMP2025","MBO",9/21/2025 0:00:00,"E2",5.00
32532,"FMMP2025","MBO",9/21/2025 0:00:00,"H1",5.00
32533,"FMMP2025","MBO",9/21/2025 0:00:00,"H2",5.00
32534,"FMMP2025","MBO",9/21/2025 0:00:00,"N1",5.00
32535,"FMMP2025","MBO",9/21/2025 0:00:00,"N3",5.00
32536,"FMMP2025","MBO",9/22/2025 0:00:00,"A1",5.00
32537,"FMMP2025","MBO",9/22/2025 0:00:00,"A2",5.00
32538,"FMMP2025","MBO",9/22/2025 0:00:00,"B2",5.00
32539,"FMMP2025","MBO",9/22/2025 0:00:00,"B3",5.00
32540,"FMMP2025","MBO",9/22/2025 0:00:00,"C1",5.00
32541,"FMMP2025","MBO",9/22/2025 0:00:00,"C2",5.00
32542,"FMMP2025","MBO",9/22/2025 0:00:00,"D1",5.00
32543,"FMMP2025","MBO",9/22/2025 0:00:00,"D2",5.00
32544,"FMMP2025","MBO",9/22/2025 0:00:00,"D3",5.00
32545,"FMMP2025","MBO",9/22/2025 0:00:00,"D4",5.00
32546,"FMMP2025","MBO",9/22/2025 0:00:00,"E1",5.00
32547,"FMMP2025","MBO",9/22/2025 0:00:00,"E2",5.00
32548,"FMMP2025","MBO",9/22/2025 0:00:00,"H1",5.00
32549,"FMMP2025","MBO",9/22/2025 0:00:00,"H2",5.00
32550,"FMMP2025","MBO",9/22/2025 0:00:00,"N1",5.00
32551,"FMMP2025","MBO",9/22/2025 0:00:00,"N3",5.00
32552,"FMMP2025","MBO",9/24/2025 0:00:00,"A1",5.00
32553,"FMMP2025","MBO",9/24/2025 0:00:00,"A2",5.00
32554,"FMMP2025","MBO",9/24/2025 0:00:00,"B2",5.00
32555,"FMMP2025","MBO",9/24/2025 0:00:00,"B3",5.00
32556,"FMMP2025","MBO",9/24/2025 0:00:00,"C1",5.00
32557,"FMMP2025","MBO",9/24/2025 0:00:00,"C2",5.00
32558,"FMMP2025","MBO",9/24/2025 0:00:00,"D1",5.00
32559,"FMMP2025","MBO",9/24/2025 0:00:00,"D2",5.00
32560,"FMMP2025","MBO",9/24/2025 0:00:00,"D3",5.00
32561,"FMMP2025","MBO",9/24/2025 0:00:00,"D4",5.00
32562,"FMMP2025","MBO",9/24/2025 0:00:00,"E1",5.00
32563,"FMMP2025","MBO",9/24/2025 0:00:00,"E2",5.00
32564,"FMMP2025","MBO",9/24/2025 0:00:00,"H1",5.00
32565,"FMMP2025","MBO",9/24/2025 0:00:00,"H2",5.00
32566,"FMMP2025","MBO",9/24/2025 0:00:00,"N1",5.00
32567,"FMMP2025","MBO",9/24/2025 0:00:00,"N3",5.00
32568,"FMMP2025","MBO",9/26/2025 0:00:00,"A1",5.00
32569,"FMMP2025","MBO",9/26/2025 0:00:00,"A2",5.00
32570,"FMMP2025","MBO",9/26/2025 0:00:00,"B2",5.00
32571,"FMMP2025","MBO",9/26/2025 0:00:00,"B3",5.00
32572,"FMMP2025","MBO",9/26/2025 0:00:00,"C1",5.00
32573,"FMMP2025","MBO",9/26/2025 0:00:00,"C2",5.00
32574,"FMMP2025","MBO",9/26/2025 0:00:00,"D1",5.00
32575,"FMMP2025","MBO",9/26/2025 0:00:00,"D2",5.00
32576,"FMMP2025","MBO",9/26/2025 0:00:00,"D3",5.00
32577,"FMMP2025","MBO",9/26/2025 0:00:00,"D4",5.00
32578,"FMMP2025","MBO",9/26/2025 0:00:00,"E1",5.00
32579,"FMMP2025","MBO",9/26/2025 0:00:00,"E2",5.00
32580,"FMMP2025","MBO",9/26/2025 0:00:00,"H1",5.00
32581,"FMMP2025","MBO",9/26/2025 0:00:00,"H2",5.00
32582,"FMMP2025","MBO",9/26/2025 0:00:00,"N1",5.00
32583,"FMMP2025","MBO",9/26/2025 0:00:00,"N3",5.00
32584,"FMMP2025","MBO",9/27/2025 0:00:00,"A1",5.00
32585,"FMMP2025","MBO",9/27/2025 0:00:00,"A2",5.00
32586,"FMMP2025","MBO",9/27/2025 0:00:00,"B2",5.00
32587,"FMMP2025","MBO",9/27/2025 0:00:00,"B3",5.00
32588,"FMMP2025","MBO",9/27/2025 0:00:00,"C1",5.00
32589,"FMMP2025","MBO",9/27/2025 0:00:00,"C2",5.00
32590,"FMMP2025","MBO",9/27/2025 0:00:00,"D1",5.00
32591,"FMMP2025","MBO",9/27/2025 0:00:00,"D2",5.00
32592,"FMMP2025","MBO",9/27/2025 0:00:00,"D3",5.00
32593,"FMMP2025","MBO",9/27/2025 0:00:00,"D4",5.00
32594,"FMMP2025","MBO",9/27/2025 0:00:00,"E1",5.00
32595,"FMMP2025","MBO",9/27/2025 0:00:00,"E2",5.00
32596,"FMMP2025","MBO",9/27/2025 0:00:00,"H1",5.00
32597,"FMMP2025","MBO",9/27/2025 0:00:00,"H2",5.00
32598,"FMMP2025","MBO",9/27/2025 0:00:00,"N1",5.00
32599,"FMMP2025","MBO",9/27/2025 0:00:00,"N3",5.00
32600,"FMMP2025","MBO",9/28/2025 0:00:00,"A1",5.00
32601,"FMMP2025","MBO",9/28/2025 0:00:00,"A2",5.00
32602,"FMMP2025","MBO",9/28/2025 0:00:00,"B2",5.00
32603,"FMMP2025","MBO",9/28/2025 0:00:00,"B3",5.00
32604,"FMMP2025","MBO",9/28/2025 0:00:00,"C1",5.00
32605,"FMMP2025","MBO",9/28/2025 0:00:00,"C2",5.00
32606,"FMMP2025","MBO",9/28/2025 0:00:00,"D1",5.00
32607,"FMMP2025","MBO",9/28/2025 0:00:00,"D2",5.00
32608,"FMMP2025","MBO",9/28/2025 0:00:00,"D3",5.00
32609,"FMMP2025","MBO",9/28/2025 0:00:00,"D4",5.00
32610,"FMMP2025","MBO",9/28/2025 0:00:00,"E1",5.00
32611,"FMMP2025","MBO",9/28/2025 0:00:00,"E2",5.00
32612,"FMMP2025","MBO",9/28/2025 0:00:00,"H1",5.00
32613,"FMMP2025","MBO",9/28/2025 0:00:00,"H2",5.00
32614,"FMMP2025","MBO",9/28/2025 0:00:00,"N1",5.00
32615,"FMMP2025","MBO",9/28/2025 0:00:00,"N3",5.00
32616,"FMMP2025","MBO",9/29/2025 0:00:00,"A1",5.00
32617,"FMMP2025","MBO",9/29/2025 0:00:00,"A2",5.00
32618,"FMMP2025","MBO",9/29/2025 0:00:00,"B2",5.00
32619,"FMMP2025","MBO",9/29/2025 0:00:00,"B3",5.00
32620,"FMMP2025","MBO",9/29/2025 0:00:00,"C1",5.00
32621,"FMMP2025","MBO",9/29/2025 0:00:00,"C2",5.00
32622,"FMMP2025","MBO",9/29/2025 0:00:00,"D1",5.00
